PROV_CODE,PROV_NAM_T,Province_E,REGI_NAM_T,grid_id,grid_area,TMD_Region
50,เชียงใหม่,Chiang Mai,เหนือ,2111,119441993.653478,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2112,406467315.143869,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2113,257944635.087782,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2150,205609679.009625,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2151,574148445.61372,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2152,327056853.927199,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2153,152906305.319909,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2189,155032211.37451,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2190,527285478.075548,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2191,572758502.744128,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2192,439653897.392453,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2228,78527809.0160358,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2229,568941837.849864,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2230,571356376.9374,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2231,314924534.117967,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2267,167318892.41571,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2268,568942064.896643,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2269,569940840.309652,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2270,213974032.163727,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2271,46615.200842207,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2306,123049958.783747,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2307,549825621.123504,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2308,568514648.391005,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2309,568374742.962567,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2310,298259148.569545,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2311,266957875.732117,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2312,16173392.4937842,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2345,235222014.326715,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2346,567073925.044809,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2347,567073925.044791,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2348,567072671.987293,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2349,567073925.044782,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2350,567073925.044781,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2351,94673132.8238897,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2384,28903730.2346302,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2385,427894512.724371,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2386,278388158.954133,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2387,565618855.957964,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2388,565620105.802949,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2389,560760335.691117,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2390,85107713.4453956,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2424,205443.871371978,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2425,149660118.105708,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2426,564154691.606374,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2427,564155938.215971,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2428,539054656.202722,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2429,3598336.59486234,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2464,184901611.577279,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2465,562678956.010802,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2466,562680199.359456,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2467,511236689.906213,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2503,213017207.744106,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2504,482759043.463907,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2505,506014018.67276,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2506,484518972.735378,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2507,31108856.9977534,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2543,3070701.74186419,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2544,184092255.56633,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2545,559691791.156391,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2546,203894907.396097,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2583,51398197.3713812,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2584,260989826.058787,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2585,175167985.125517,เหนือ
50,เชียงใหม่,Chiang Mai,เหนือ,2586,3227214.73555637,เหนือ
51,ลำพูน,Lamphun,เหนือ,2075,1141072.24612705,เหนือ
51,ลำพูน,Lamphun,เหนือ,2114,367695792.820493,เหนือ
51,ลำพูน,Lamphun,เหนือ,2115,71229083.5340918,เหนือ
51,ลำพูน,Lamphun,เหนือ,2153,314001943.040596,เหนือ
51,ลำพูน,Lamphun,เหนือ,2154,541590204.253555,เหนือ
51,ลำพูน,Lamphun,เหนือ,2155,48832726.7197731,เหนือ
51,ลำพูน,Lamphun,เหนือ,2192,133103339.732137,เหนือ
51,ลำพูน,Lamphun,เหนือ,2193,543908590.050619,เหนือ
51,ลำพูน,Lamphun,เหนือ,2194,28146194.2906878,เหนือ
51,ลำพูน,Lamphun,เหนือ,2231,256430580.292289,เหนือ
51,ลำพูน,Lamphun,เหนือ,2232,444759349.269228,เหนือ
51,ลำพูน,Lamphun,เหนือ,2233,3883323.61430206,เหนือ
51,ลำพูน,Lamphun,เหนือ,2270,355965548.753367,เหนือ
51,ลำพูน,Lamphun,เหนือ,2271,569894225.108807,เหนือ
51,ลำพูน,Lamphun,เหนือ,2272,250705953.565957,เหนือ
51,ลำพูน,Lamphun,เหนือ,2309,138644.771333437,เหนือ
51,ลำพูน,Lamphun,เหนือ,2310,270255499.821767,เหนือ
51,ลำพูน,Lamphun,เหนือ,2311,294567294.383347,เหนือ
52,ลำปาง,Lampang,เหนือ,2039,5387653.12767541,เหนือ
52,ลำปาง,Lampang,เหนือ,2076,57649907.6278476,เหนือ
52,ลำปาง,Lampang,เหนือ,2077,231945784.261883,เหนือ
52,ลำปาง,Lampang,เหนือ,2078,290952887.121422,เหนือ
52,ลำปาง,Lampang,เหนือ,2115,433462925.202889,เหนือ
52,ลำปาง,Lampang,เหนือ,2116,575524773.023142,เหนือ
52,ลำปาง,Lampang,เหนือ,2117,243985603.366203,เหนือ
52,ลำปาง,Lampang,เหนือ,2154,32558242.4291728,เหนือ
52,ลำปาง,Lampang,เหนือ,2155,525315718.974888,เหนือ
52,ลำปาง,Lampang,เหนือ,2156,207549195.159521,เหนือ
52,ลำปาง,Lampang,เหนือ,2193,28849912.6940811,เหนือ
52,ลำปาง,Lampang,เหนือ,2194,544612308.45344,เหนือ
52,ลำปาง,Lampang,เหนือ,2195,494716719.806652,เหนือ
52,ลำปาง,Lampang,เหนือ,2196,83044193.052555,เหนือ
52,ลำปาง,Lampang,เหนือ,2232,126597027.668641,เหนือ
52,ลำปาง,Lampang,เหนือ,2233,567473053.323092,เหนือ
52,ลำปาง,Lampang,เหนือ,2234,571365214.580787,เหนือ
52,ลำปาง,Lampang,เหนือ,2235,538336396.601629,เหนือ
52,ลำปาง,Lampang,เหนือ,2236,72985524.1776572,เหนือ
52,ลำปาง,Lampang,เหนือ,2272,319234886.740497,เหนือ
52,ลำปาง,Lampang,เหนือ,2273,569949656.057599,เหนือ
52,ลำปาง,Lampang,เหนือ,2274,569940840.309652,เหนือ
52,ลำปาง,Lampang,เหนือ,2275,491943031.127987,เหนือ
52,ลำปาง,Lampang,เหนือ,2276,21431299.5852639,เหนือ
52,ลำปาง,Lampang,เหนือ,2311,6989467.66325668,เหนือ
52,ลำปาง,Lampang,เหนือ,2312,552350045.73127,เหนือ
52,ลำปาง,Lampang,เหนือ,2313,568514648.391005,เหนือ
52,ลำปาง,Lampang,เหนือ,2314,568514648.390969,เหนือ
52,ลำปาง,Lampang,เหนือ,2315,211738363.309227,เหนือ
52,ลำปาง,Lampang,เหนือ,2351,472409563.623273,เหนือ
52,ลำปาง,Lampang,เหนือ,2352,567073925.044788,เหนือ
52,ลำปาง,Lampang,เหนือ,2353,549101732.57681,เหนือ
52,ลำปาง,Lampang,เหนือ,2354,152565308.876297,เหนือ
52,ลำปาง,Lampang,เหนือ,2390,217236599.903471,เหนือ
52,ลำปาง,Lampang,เหนือ,2391,537111751.581362,เหนือ
52,ลำปาง,Lampang,เหนือ,2392,120517424.44018,เหนือ
52,ลำปาง,Lampang,เหนือ,2429,17405436.7888294,เหนือ
52,ลำปาง,Lampang,เหนือ,2430,357442688.053909,เหนือ
52,ลำปาง,Lampang,เหนือ,2469,32795845.7991935,เหนือ
53,อุตรดิตถ์,Auttaradit,เหนือ,2041,27617457.4708542,เหนือ
53,อุตรดิตถ์,Auttaradit,เหนือ,2042,91953310.4597802,เหนือ
53,อุตรดิตถ์,Auttaradit,เหนือ,2080,48024805.6584911,เหนือ
53,อุตรดิตถ์,Auttaradit,เหนือ,2081,573054233.439453,เหนือ
53,อุตรดิตถ์,Auttaradit,เหนือ,2082,142500500.941976,เหนือ
53,อุตรดิตถ์,Auttaradit,เหนือ,2083,34462542.3252301,เหนือ
53,อุตรดิตถ์,Auttaradit,เหนือ,2119,132930031.578379,เหนือ
53,อุตรดิตถ์,Auttaradit,เหนือ,2120,571920921.290369,เหนือ
53,อุตรดิตถ์,Auttaradit,เหนือ,2121,575524773.02315,เหนือ
53,อุตรดิตถ์,Auttaradit,เหนือ,2122,527048928.405199,เหนือ
53,อุตรดิตถ์,Auttaradit,เหนือ,2123,126034470.946808,เหนือ
53,อุตรดิตถ์,Auttaradit,เหนือ,2158,117445483.347294,เหนือ
53,อุตรดิตถ์,Auttaradit,เหนือ,2159,536809768.136973,เหนือ
53,อุตรดิตถ์,Auttaradit,เหนือ,2160,574148445.613704,เหนือ
53,อุตรดิตถ์,Auttaradit,เหนือ,2161,574148445.613694,เหนือ
53,อุตรดิตถ์,Auttaradit,เหนือ,2162,534774935.761112,เหนือ
53,อุตรดิตถ์,Auttaradit,เหนือ,2163,167107444.326132,เหนือ
53,อุตรดิตถ์,Auttaradit,เหนือ,2198,42479759.1966519,เหนือ
53,อุตรดิตถ์,Auttaradit,เหนือ,2199,272099214.402719,เหนือ
53,อุตรดิตถ์,Auttaradit,เหนือ,2200,458986170.093684,เหนือ
53,อุตรดิตถ์,Auttaradit,เหนือ,2201,519930519.071244,เหนือ
53,อุตรดิตถ์,Auttaradit,เหนือ,2202,473712153.423471,เหนือ
53,อุตรดิตถ์,Auttaradit,เหนือ,2203,19726358.5282691,เหนือ
53,อุตรดิตถ์,Auttaradit,เหนือ,2240,42124181.875365,เหนือ
53,อุตรดิตถ์,Auttaradit,เหนือ,2241,544407115.429976,เหนือ
53,อุตรดิตถ์,Auttaradit,เหนือ,2242,63424438.5518444,เหนือ
53,อุตรดิตถ์,Auttaradit,เหนือ,2280,90675391.416659,เหนือ
53,อุตรดิตถ์,Auttaradit,เหนือ,2281,15787482.0869047,เหนือ
54,แพร่,Phrae,เหนือ,2156,234780544.42853,เหนือ
54,แพร่,Phrae,เหนือ,2157,233110932.910795,เหนือ
54,แพร่,Phrae,เหนือ,2158,183836092.946949,เหนือ
54,แพร่,Phrae,เหนือ,2159,37338677.4787106,เหนือ
54,แพร่,Phrae,เหนือ,2195,78050642.2676846,เหนือ
54,แพร่,Phrae,เหนือ,2196,489714309.67485,เหนือ
54,แพร่,Phrae,เหนือ,2197,572758502.744097,เหนือ
54,แพร่,Phrae,เหนือ,2198,530278743.544205,เหนือ
54,แพร่,Phrae,เหนือ,2199,262490455.67579,เหนือ
54,แพร่,Phrae,เหนือ,2235,33019980.3292556,เหนือ
54,แพร่,Phrae,เหนือ,2236,498370852.760928,เหนือ
54,แพร่,Phrae,เหนือ,2237,571356376.937434,เหนือ
54,แพร่,Phrae,เหนือ,2238,511264802.58041,เหนือ
54,แพร่,Phrae,เหนือ,2239,12237115.666808,เหนือ
54,แพร่,Phrae,เหนือ,2275,77997809.1880765,เหนือ
54,แพร่,Phrae,เหนือ,2276,548509540.724489,เหนือ
54,แพร่,Phrae,เหนือ,2277,551353640.36952,เหนือ
54,แพร่,Phrae,เหนือ,2278,121451293.270879,เหนือ
54,แพร่,Phrae,เหนือ,2315,356776285.077764,เหนือ
54,แพร่,Phrae,เหนือ,2316,346865800.611463,เหนือ
54,แพร่,Phrae,เหนือ,2354,132431822.452676,เหนือ
54,แพร่,Phrae,เหนือ,2355,122722323.628479,เหนือ
55,น่าน,Nan,เหนือ,2199,38168832.6482119,เหนือ
55,น่าน,Nan,เหนือ,2200,113772332.646597,เหนือ
55,น่าน,Nan,เหนือ,2201,52827983.6813225,เหนือ
55,น่าน,Nan,เหนือ,2238,60091574.362253,เหนือ
55,น่าน,Nan,เหนือ,2239,559119261.270641,เหนือ
55,น่าน,Nan,เหนือ,2240,529232195.064972,เหนือ
55,น่าน,Nan,เหนือ,2241,26958099.150871,เหนือ
55,น่าน,Nan,เหนือ,2277,18587199.9395221,เหนือ
55,น่าน,Nan,เหนือ,2278,448489547.036544,เหนือ
55,น่าน,Nan,เหนือ,2279,569940840.309693,เหนือ
55,น่าน,Nan,เหนือ,2280,368996314.174004,เหนือ
55,น่าน,Nan,เหนือ,2316,221648847.77772,เหนือ
55,น่าน,Nan,เหนือ,2317,568514648.391003,เหนือ
55,น่าน,Nan,เหนือ,2318,568514648.391038,เหนือ
55,น่าน,Nan,เหนือ,2319,563215591.692024,เหนือ
55,น่าน,Nan,เหนือ,2320,166986331.654577,เหนือ
55,น่าน,Nan,เหนือ,2355,238755235.23604,เหนือ
55,น่าน,Nan,เหนือ,2356,567073925.044782,เหนือ
55,น่าน,Nan,เหนือ,2357,567073925.044816,เหนือ
55,น่าน,Nan,เหนือ,2358,567082696.447393,เหนือ
55,น่าน,Nan,เหนือ,2359,275021838.23648,เหนือ
55,น่าน,Nan,เหนือ,2394,1728367.52036414,เหนือ
55,น่าน,Nan,เหนือ,2395,351602313.382388,เหนือ
55,น่าน,Nan,เหนือ,2396,565620105.802974,เหนือ
55,น่าน,Nan,เหนือ,2397,565628854.717969,เหนือ
55,น่าน,Nan,เหนือ,2398,408839534.427768,เหนือ
55,น่าน,Nan,เหนือ,2434,230361836.398269,เหนือ
55,น่าน,Nan,เหนือ,2435,564155938.216012,เหนือ
55,น่าน,Nan,เหนือ,2436,564164664.483354,เหนือ
55,น่าน,Nan,เหนือ,2437,241837727.92449,เหนือ
55,น่าน,Nan,เหนือ,2473,260884992.253848,เหนือ
55,น่าน,Nan,เหนือ,2474,446396958.673445,เหนือ
55,น่าน,Nan,เหนือ,2475,560177661.203458,เหนือ
55,น่าน,Nan,เหนือ,2476,241786955.638184,เหนือ
55,น่าน,Nan,เหนือ,2513,19429898.9228574,เหนือ
55,น่าน,Nan,เหนือ,2514,74667639.4744951,เหนือ
55,น่าน,Nan,เหนือ,2515,11521161.7199565,เหนือ
56,พะเยา,Phayao,เหนือ,2353,17972192.4683521,เหนือ
56,พะเยา,Phayao,เหนือ,2354,282076793.714409,เหนือ
56,พะเยา,Phayao,เหนือ,2355,205596366.170888,เหนือ
56,พะเยา,Phayao,เหนือ,2391,28338117.2066665,เหนือ
56,พะเยา,Phayao,เหนือ,2392,445102681.359831,เหนือ
56,พะเยา,Phayao,เหนือ,2393,565620105.802959,เหนือ
56,พะเยา,Phayao,เหนือ,2394,563891738.282683,เหนือ
56,พะเยา,Phayao,เหนือ,2395,214017792.426395,เหนือ
56,พะเยา,Phayao,เหนือ,2430,186666765.9776,เหนือ
56,พะเยา,Phayao,เหนือ,2431,564155938.215954,เหนือ
56,พะเยา,Phayao,เหนือ,2432,564155938.216013,เหนือ
56,พะเยา,Phayao,เหนือ,2433,564155938.215963,เหนือ
56,พะเยา,Phayao,เหนือ,2434,333794101.814844,เหนือ
56,พะเยา,Phayao,เหนือ,2469,66439676.9185111,เหนือ
56,พะเยา,Phayao,เหนือ,2470,172314075.364119,เหนือ
56,พะเยา,Phayao,เหนือ,2471,423820315.601297,เหนือ
56,พะเยา,Phayao,เหนือ,2472,562680199.359461,เหนือ
56,พะเยา,Phayao,เหนือ,2473,128594234.18617,เหนือ
56,พะเยา,Phayao,เหนือ,2510,19178497.9253242,เหนือ
56,พะเยา,Phayao,เหนือ,2511,245528763.153361,เหนือ
56,พะเยา,Phayao,เหนือ,2512,7042003.18741136,เหนือ
57,เชียงราย,Chiangrai,เหนือ,2389,4859770.10338531,เหนือ
57,เชียงราย,Chiangrai,เหนือ,2390,263284541.374534,เหนือ
57,เชียงราย,Chiangrai,เหนือ,2391,170236.263389346,เหนือ
57,เชียงราย,Chiangrai,เหนือ,2428,25101282.0132344,เหนือ
57,เชียงราย,Chiangrai,เหนือ,2429,543160891.099639,เหนือ
57,เชียงราย,Chiangrai,เหนือ,2430,20046484.1843968,เหนือ
57,เชียงราย,Chiangrai,เหนือ,2467,51443509.4528716,เหนือ
57,เชียงราย,Chiangrai,เหนือ,2468,562688902.800265,เหนือ
57,เชียงราย,Chiangrai,เหนือ,2469,463444676.641816,เหนือ
57,เชียงราย,Chiangrai,เหนือ,2470,390366124.000026,เหนือ
57,เชียงราย,Chiangrai,เหนือ,2471,138859883.759292,เหนือ
57,เชียงราย,Chiangrai,เหนือ,2506,76672702.7580957,เหนือ
57,เชียงราย,Chiangrai,เหนือ,2507,530091498.911703,เหนือ
57,เชียงราย,Chiangrai,เหนือ,2508,561191675.49337,เหนือ
57,เชียงราย,Chiangrai,เหนือ,2509,561191675.493335,เหนือ
57,เชียงราย,Chiangrai,เหนือ,2510,542013177.5679,เหนือ
57,เชียงราย,Chiangrai,เหนือ,2511,245661200.785775,เหนือ
57,เชียงราย,Chiangrai,เหนือ,2546,355805540.976036,เหนือ
57,เชียงราย,Chiangrai,เหนือ,2547,559691791.156394,เหนือ
57,เชียงราย,Chiangrai,เหนือ,2548,559691791.15636,เหนือ
57,เชียงราย,Chiangrai,เหนือ,2549,559691791.156426,เหนือ
57,เชียงราย,Chiangrai,เหนือ,2550,547638585.826599,เหนือ
57,เชียงราย,Chiangrai,เหนือ,2551,98473036.8375367,เหนือ
57,เชียงราย,Chiangrai,เหนือ,2585,85840214.8274938,เหนือ
57,เชียงราย,Chiangrai,เหนือ,2586,554502802.161993,เหนือ
57,เชียงราย,Chiangrai,เหนือ,2587,558181962.681373,เหนือ
57,เชียงราย,Chiangrai,เหนือ,2588,558181962.681431,เหนือ
57,เชียงราย,Chiangrai,เหนือ,2589,555639776.399786,เหนือ
57,เชียงราย,Chiangrai,เหนือ,2590,179898367.783823,เหนือ
57,เชียงราย,Chiangrai,เหนือ,2624,93929303.944822,เหนือ
57,เชียงราย,Chiangrai,เหนือ,2625,299297370.712245,เหนือ
57,เชียงราย,Chiangrai,เหนือ,2626,489750538.309798,เหนือ
57,เชียงราย,Chiangrai,เหนือ,2627,252765105.870677,เหนือ
57,เชียงราย,Chiangrai,เหนือ,2628,306365928.8009,เหนือ
57,เชียงราย,Chiangrai,เหนือ,2665,22595905.0312083,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2111,6227812.58817727,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2148,45118391.6712997,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2149,165612812.082353,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2150,281958522.072001,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2187,106918518.033865,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2188,572758502.744136,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2189,417725025.750807,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2190,45473024.6682341,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2225,12501645.2853648,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2226,254449557.951679,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2227,571356376.937401,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2228,492827312.927866,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2229,2414539.08744407,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2264,226179585.457773,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2265,536755619.104416,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2266,569940840.309644,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2267,402620688.502572,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2268,998775.413009655,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2303,42506555.0345724,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2304,103912460.543377,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2305,532374332.983371,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2306,445463433.368466,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2307,18689027.2677738,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2343,42560078.6737817,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2344,561264930.425656,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2345,331850657.684018,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2382,25665535.5270764,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2383,476592262.017886,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2384,536715125.72367,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2385,137725593.089591,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2386,287231946.853913,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2422,379160412.281604,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2423,564154691.606375,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2424,563950495.053239,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2425,414495820.107108,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2461,322962244.018257,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2462,562678956.010791,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2463,562680199.359476,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2464,377778587.776891,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2500,6644504.44185053,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2501,413952625.060311,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2502,294633465.652636,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2503,103106670.238635,เหนือ
58,แม่ฮ่องสอน,Mae Hong Son,เหนือ,2540,6153398.17874559,เหนือ
60,นครสวรรค์,Nakhon Sawan,กลาง,1692,336599472.353976,กลาง
60,นครสวรรค์,Nakhon Sawan,กลาง,1693,162635041.096885,กลาง
60,นครสวรรค์,Nakhon Sawan,กลาง,1729,216686.589634985,กลาง
60,นครสวรรค์,Nakhon Sawan,กลาง,1730,207882997.915203,กลาง
60,นครสวรรค์,Nakhon Sawan,กลาง,1731,564928655.039855,กลาง
60,นครสวรรค์,Nakhon Sawan,กลาง,1732,461468953.860722,กลาง
60,นครสวรรค์,Nakhon Sawan,กลาง,1733,34948191.4009809,กลาง
60,นครสวรรค์,Nakhon Sawan,กลาง,1765,5908506.06220103,กลาง
60,นครสวรรค์,Nakhon Sawan,กลาง,1766,264369789.546565,กลาง
60,นครสวรรค์,Nakhon Sawan,กลาง,1767,131520520.683234,กลาง
60,นครสวรรค์,Nakhon Sawan,กลาง,1768,280728886.796597,กลาง
60,นครสวรรค์,Nakhon Sawan,กลาง,1769,582971917.007945,กลาง
60,นครสวรรค์,Nakhon Sawan,กลาง,1770,587314683.500104,กลาง
60,นครสวรรค์,Nakhon Sawan,กลาง,1771,587314683.500107,กลาง
60,นครสวรรค์,Nakhon Sawan,กลาง,1772,303101458.187381,กลาง
60,นครสวรรค์,Nakhon Sawan,กลาง,1803,7898746.29388357,กลาง
60,นครสวรรค์,Nakhon Sawan,กลาง,1804,429793540.367486,กลาง
60,นครสวรรค์,Nakhon Sawan,กลาง,1805,569265305.559142,กลาง
60,นครสวรรค์,Nakhon Sawan,กลาง,1806,511763256.604076,กลาง
60,นครสวรรค์,Nakhon Sawan,กลาง,1807,585954840.284867,กลาง
60,นครสวรรค์,Nakhon Sawan,กลาง,1808,586058656.803635,กลาง
60,นครสวรรค์,Nakhon Sawan,กลาง,1809,586058656.803603,กลาง
60,นครสวรรค์,Nakhon Sawan,กลาง,1810,586058656.803602,กลาง
60,นครสวรรค์,Nakhon Sawan,กลาง,1811,288924804.718283,กลาง
60,นครสวรรค์,Nakhon Sawan,กลาง,1843,12977434.4410583,กลาง
60,นครสวรรค์,Nakhon Sawan,กลาง,1844,2372015.6440457,กลาง
60,นครสวรรค์,Nakhon Sawan,กลาง,1845,131856.338423887,กลาง
60,นครสวรรค์,Nakhon Sawan,กลาง,1846,314080637.596315,กลาง
60,นครสวรรค์,Nakhon Sawan,กลาง,1847,314068086.270624,กลาง
60,นครสวรรค์,Nakhon Sawan,กลาง,1848,69693457.7265131,กลาง
60,นครสวรรค์,Nakhon Sawan,กลาง,1849,112432447.182643,กลาง
60,นครสวรรค์,Nakhon Sawan,กลาง,1850,51547774.2115098,กลาง
60,นครสวรรค์,Nakhon Sawan,กลาง,1885,320672.220380193,กลาง
60,นครสวรรค์,Nakhon Sawan,กลาง,1886,23519079.7846315,กลาง
61,อุทัยธานี,Uthai Thani,กลาง,1647,5176625.94167484,กลาง
61,อุทัยธานี,Uthai Thani,กลาง,1648,76030327.1270948,กลาง
61,อุทัยธานี,Uthai Thani,กลาง,1649,110472880.281521,กลาง
61,อุทัยธานี,Uthai Thani,กลาง,1650,189338876.947465,กลาง
61,อุทัยธานี,Uthai Thani,กลาง,1686,261477983.194816,กลาง
61,อุทัยธานี,Uthai Thani,กลาง,1687,581234349.218925,กลาง
61,อุทัยธานี,Uthai Thani,กลาง,1688,582407351.338887,กลาง
61,อุทัยธานี,Uthai Thani,กลาง,1689,518528690.514984,กลาง
61,อุทัยธานี,Uthai Thani,กลาง,1690,1297092.10812496,กลาง
61,อุทัยธานี,Uthai Thani,กลาง,1691,530419.395959844,กลาง
61,อุทัยธานี,Uthai Thani,กลาง,1725,147781280.716878,กลาง
61,อุทัยธานี,Uthai Thani,กลาง,1726,588553420.083505,กลาง
61,อุทัยธานี,Uthai Thani,กลาง,1727,588562523.729752,กลาง
61,อุทัยธานี,Uthai Thani,กลาง,1728,571236581.893554,กลาง
