grid_id,lon,lat
1859,102.839447,16.030558
1860,103.065727,16.030558
1861,103.292007,16.030558
1862,103.51828,16.030558
1863,103.74456,16.030558
1864,103.970833,16.030558
1865,104.197113,16.030558
1866,104.423386,16.030558
1867,104.649666,16.030558
1868,104.875938,16.030558
1869,105.102219,16.030558
1870,105.328499,16.030558
1879,98.540192,16.247917
1880,98.766464,16.247917
1881,98.992744,16.247917
1882,99.219017,16.247917
1883,99.445297,16.247917
1884,99.671577,16.247917
1885,99.89785,16.247917
1886,100.12413,16.247917
1887,100.350403,16.247917
1888,100.576683,16.247917
1889,100.802956,16.247917
1890,101.029236,16.247917
1891,101.255516,16.247917
1892,101.481789,16.247917
1893,101.708069,16.247917
1894,101.934341,16.247917
1895,102.160622,16.247917
1896,102.386894,16.247917
1897,102.613174,16.247917
1898,102.839447,16.247917
1899,103.065727,16.247917
1900,103.292007,16.247917
1901,103.51828,16.247917
1902,103.74456,16.247917
1903,103.970833,16.247917
1904,104.197113,16.247917
1905,104.423386,16.247917
1906,104.649666,16.247917
1907,104.875938,16.247917
1908,105.102219,16.247917
1918,98.540192,16.465036
1919,98.766464,16.465036
1920,98.992744,16.465036
1921,99.219017,16.465036
1922,99.445297,16.465036
1923,99.671577,16.465036
1924,99.89785,16.465036
1925,100.12413,16.465036
1926,100.350403,16.465036
1927,100.576683,16.465036
1928,100.802956,16.465036
1929,101.029236,16.465036
1930,101.255516,16.465036
1931,101.481789,16.465036
1932,101.708069,16.465036
1933,101.934341,16.465036
1934,102.160622,16.465036
1935,102.386894,16.465036
1936,102.613174,16.465036
1937,102.839447,16.465036
1938,103.065727,16.465036
1939,103.292007,16.465036
1940,103.51828,16.465036
1941,103.74456,16.465036
1942,103.970833,16.465036
1943,104.197113,16.465036
1944,104.423386,16.465036
1945,104.649666,16.465036
1946,104.875938,16.465036
1957,98.540192,16.681911
1958,98.766464,16.681911
1959,98.992744,16.681911
1960,99.219017,16.681911
1961,99.445297,16.681911
1962,99.671577,16.681911
1963,99.89785,16.681911
1964,100.12413,16.681911
1965,100.350403,16.681911
1966,100.576683,16.681911
1967,100.802956,16.681911
1968,101.029236,16.681911
1969,101.255516,16.681911
1970,101.481789,16.681911
1971,101.708069,16.681911
1972,101.934341,16.681911
1973,102.160622,16.681911
1974,102.386894,16.681911
1975,102.613174,16.681911
1976,102.839447,16.681911
1977,103.065727,16.681911
1978,103.292007,16.681911
1979,103.51828,16.681911
1980,103.74456,16.681911
1981,103.970833,16.681911
1982,104.197113,16.681911
1983,104.423386,16.681911
1984,104.649666,16.681911
1985,104.875938,16.681911
1996,98.540192,16.898542
1997,98.766464,16.898542
1998,98.992744,16.898542
1999,99.219017,16.898542
2000,99.445297,16.898542
2001,99.671577,16.898542
2002,99.89785,16.898542
2003,100.12413,16.898542
2004,100.350403,16.898542
2005,100.576683,16.898542
2006,100.802956,16.898542
2007,101.029236,16.898542
2008,101.255516,16.898542
2009,101.481789,16.898542
2010,101.708069,16.898542
2011,101.934341,16.898542
2012,102.160622,16.898542
2013,102.386894,16.898542
2014,102.613174,16.898542
2015,102.839447,16.898542
2016,103.065727,16.898542
2017,103.292007,16.898542
2018,103.51828,16.898542
2019,103.74456,16.898542
2020,103.970833,16.898542
2021,104.197113,16.898542
2022,104.423386,16.898542
2023,104.649666,16.898542
2034,98.313911,17.114923
2035,98.540192,17.114923
2036,98.766464,17.114923
2037,98.992744,17.114923
2038,99.219017,17.114923
2039,99.445297,17.114923
2040,99.671577,17.114923
2041,99.89785,17.114923
2042,100.12413,17.114923
2043,100.350403,17.114923
2044,100.576683,17.114923
2045,100.802956,17.114923
2046,101.029236,17.114923
2047,101.255516,17.114923
2048,101.481789,17.114923
2049,101.708069,17.114923
2050,101.934341,17.114923
2051,102.160622,17.114923
2052,102.386894,17.114923
2053,102.613174,17.114923
2054,102.839447,17.114923
2055,103.065727,17.114923
2056,103.292007,17.114923
2057,103.51828,17.114923
2058,103.74456,17.114923
2059,103.970833,17.114923
2060,104.197113,17.114923
2061,104.423386,17.114923
2062,104.649666,17.114923
2063,104.875938,17.114923
2072,98.087639,17.331055
2073,98.313911,17.331055
2074,98.540192,17.331055
2075,98.766464,17.331055
2076,98.992744,17.331055
2077,99.219017,17.331055
2078,99.445297,17.331055
2079,99.671577,17.331055
2080,99.89785,17.331055
2081,100.12413,17.331055
2082,100.350403,17.331055
2083,100.576683,17.331055
2084,100.802956,17.331055
2085,101.029236,17.331055
2086,101.255516,17.331055
2087,101.481789,17.331055
2088,101.708069,17.331055
2089,101.934341,17.331055
2090,102.160622,17.331055
2091,102.386894,17.331055
2092,102.613174,17.331055
2093,102.839447,17.331055
2094,103.065727,17.331055
2095,103.292007,17.331055
2096,103.51828,17.331055
2097,103.74456,17.331055
2098,103.970833,17.331055
2099,104.197113,17.331055
2100,104.423386,17.331055
2101,104.649666,17.331055
2102,104.875938,17.331055
2110,97.861359,17.54693
2111,98.087639,17.54693
2112,98.313911,17.54693
2113,98.540192,17.54693
2114,98.766464,17.54693
2115,98.992744,17.54693
2116,99.219017,17.54693
2117,99.445297,17.54693
2118,99.671577,17.54693
2119,99.89785,17.54693
2120,100.12413,17.54693
2121,100.350403,17.54693
2122,100.576683,17.54693
2123,100.802956,17.54693
2124,101.029236,17.54693
2125,101.255516,17.54693
2126,101.481789,17.54693
2127,101.708069,17.54693
2128,101.934341,17.54693
2129,102.160622,17.54693
2130,102.386894,17.54693
2131,102.613174,17.54693
2132,102.839447,17.54693
2133,103.065727,17.54693
2134,103.292007,17.54693
2135,103.51828,17.54693
2136,103.74456,17.54693
2137,103.970833,17.54693
2138,104.197113,17.54693
2139,104.423386,17.54693
2140,104.649666,17.54693
2141,104.875938,17.54693
2148,97.635086,17.76255
2149,97.861359,17.76255
2150,98.087639,17.76255
2151,98.313911,17.76255
2152,98.540192,17.76255
2153,98.766464,17.76255
2154,98.992744,17.76255
2155,99.219017,17.76255
2156,99.445297,17.76255
2157,99.671577,17.76255
2158,99.89785,17.76255
2159,100.12413,17.76255
2160,100.350403,17.76255
2161,100.576683,17.76255
2162,100.802956,17.76255
2163,101.029236,17.76255
2164,101.255516,17.76255
2165,101.481789,17.76255
2166,101.708069,17.76255
2167,101.934341,17.76255
2168,102.160622,17.76255
2169,102.386894,17.76255
2170,102.613174,17.76255
2171,102.839447,17.76255
2172,103.065727,17.76255
2173,103.292007,17.76255
2174,103.51828,17.76255
2175,103.74456,17.76255
2176,103.970833,17.76255
2177,104.197113,17.76255
2178,104.423386,17.76255
2187,97.635086,17.977909
2188,97.861359,17.977909
2189,98.087639,17.977909
2190,98.313911,17.977909
2191,98.540192,17.977909
2192,98.766464,17.977909
2193,98.992744,17.977909
2194,99.219017,17.977909
2195,99.445297,17.977909
2196,99.671577,17.977909
2197,99.89785,17.977909
2198,100.12413,17.977909
2199,100.350403,17.977909
2200,100.576683,17.977909
2201,100.802956,17.977909
2202,101.029236,17.977909
2203,101.255516,17.977909
2205,101.708069,17.977909
2206,101.934341,17.977909
2207,102.160622,17.977909
2208,102.386894,17.977909
2209,102.613174,17.977909
2210,102.839447,17.977909
2211,103.065727,17.977909
2212,103.292007,17.977909
2213,103.51828,17.977909
2214,103.74456,17.977909
2215,103.970833,17.977909
2216,104.197113,17.977909
2225,97.408806,18.193007
2226,97.635086,18.193007
2227,97.861359,18.193007
2228,98.087639,18.193007
2229,98.313911,18.193007
2230,98.540192,18.193007
2231,98.766464,18.193007
2232,98.992744,18.193007
2233,99.219017,18.193007
2234,99.445297,18.193007
2235,99.671577,18.193007
2236,99.89785,18.193007
2237,100.12413,18.193007
2238,100.350403,18.193007
2239,100.576683,18.193007
2240,100.802956,18.193007
2241,101.029236,18.193007
2242,101.255516,18.193007
2245,101.934341,18.193007
2246,102.160622,18.193007
2250,103.065727,18.193007
2251,103.292007,18.193007
2252,103.51828,18.193007
2253,103.74456,18.193007
2254,103.970833,18.193007
2255,104.197113,18.193007
2264,97.408806,18.407839
2265,97.635086,18.407839
2266,97.861359,18.407839
2267,98.087639,18.407839
2268,98.313911,18.407839
2269,98.540192,18.407839
2270,98.766464,18.407839
2271,98.992744,18.407839
2272,99.219017,18.407839
2273,99.445297,18.407839
2274,99.671577,18.407839
2275,99.89785,18.407839
2276,100.12413,18.407839
2277,100.350403,18.407839
2278,100.576683,18.407839
2279,100.802956,18.407839
2280,101.029236,18.407839
2281,101.255516,18.407839
2290,103.292007,18.407839
2291,103.51828,18.407839
2292,103.74456,18.407839
2293,103.970833,18.407839
2303,97.408806,18.622404
2304,97.635086,18.622404
2305,97.861359,18.622404
2306,98.087639,18.622404
2307,98.313911,18.622404
2308,98.540192,18.622404
2309,98.766464,18.622404
2310,98.992744,18.622404
2311,99.219017,18.622404
2312,99.445297,18.622404
2313,99.671577,18.622404
2314,99.89785,18.622404
2315,100.12413,18.622404
2316,100.350403,18.622404
2317,100.576683,18.622404
2318,100.802956,18.622404
2319,101.029236,18.622404
2320,101.255516,18.622404
2343,97.635086,18.836699
2344,97.861359,18.836699
2345,98.087639,18.836699
2346,98.313911,18.836699
2347,98.540192,18.836699
2348,98.766464,18.836699
2349,98.992744,18.836699
2350,99.219017,18.836699
2351,99.445297,18.836699
2352,99.671577,18.836699
2353,99.89785,18.836699
2354,100.12413,18.836699
2355,100.350403,18.836699
2356,100.576683,18.836699
2357,100.802956,18.836699
2358,101.029236,18.836699
2359,101.255516,18.836699
2382,97.635086,19.05072
2383,97.861359,19.05072
2384,98.087639,19.05072
2385,98.313911,19.05072
2386,98.540192,19.05072
2387,98.766464,19.05072
2388,98.992744,19.05072
2389,99.219017,19.05072
2390,99.445297,19.05072
2391,99.671577,19.05072
2392,99.89785,19.05072
2393,100.12413,19.05072
2394,100.350403,19.05072
2395,100.576683,19.05072
2396,100.802956,19.05072
2397,101.029236,19.05072
2398,101.255516,19.05072
2422,97.861359,19.264465
2423,98.087639,19.264465
2424,98.313911,19.264465
2425,98.540192,19.264465
2426,98.766464,19.264465
2427,98.992744,19.264465
2428,99.219017,19.264465
2429,99.445297,19.264465
2430,99.671577,19.264465
2431,99.89785,19.264465
2432,100.12413,19.264465
2433,100.350403,19.264465
2434,100.576683,19.264465
2435,100.802956,19.264465
2436,101.029236,19.264465
2437,101.255516,19.264465
2461,97.861359,19.477932
2462,98.087639,19.477932
2463,98.313911,19.477932
2464,98.540192,19.477932
2465,98.766464,19.477932
2466,98.992744,19.477932
2467,99.219017,19.477932
2468,99.445297,19.477932
2469,99.671577,19.477932
2470,99.89785,19.477932
2471,100.12413,19.477932
2472,100.350403,19.477932
2473,100.576683,19.477932
2474,100.802956,19.477932
2475,101.029236,19.477932
2476,101.255516,19.477932
2500,97.861359,19.691118
2501,98.087639,19.691118
